Name,Mass,Head Armor,Head Passthrough,Head Simulation,Neck Armor,Neck Passthrough,Neck Simulation,Chest Armor,Chest Passthrough,Chest Simulation,Body Armor,Body Passthrough,Body Simulation,Diaphragm Armor,Diaphragm Passthrough,Diaphragm Simulation,Abdomen Armor,Abdomen Passthrough,Abdomen Simulation,AllowedSlots,II_GeneralMacro,ModelSides,IIType,AllowedFacewear,_GeneralMacro,DescriptionShort,Type,Access,Value
Altyn (Visor Up),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Altyn (Visor Up/Balaclava),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Altyn,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Altyn (Balaclava),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Altyn (ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Altyn (ESS/Balaclava),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Altyn (Visor Down),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Beanie (Flora),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Beanie,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Belt Equipment (Rifleman),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Belt Equipment (6Sh46),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Belt Equipment (6Sh46/Alt),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Belt Equipment (Rifleman/Alt),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Belt Equipment (Grenadier),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Belt Equipment (Holster),5,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Belt Equipment (Auto Rifleman),15,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Belt Equiment (SKS),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Belt Equipment (SVD),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Beret (VP),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",,No Armor,131072,3,2
Beret (MP),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",,No Armor,131072,3,2
Beret (MP),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",,No Armor,131072,3,2
Beret (MVD),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",,No Armor,131072,3,2
Beret (VDV),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",,No Armor,131072,3,2
Beret (VDV),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",,No Armor,131072,3,2
Beret (VDV),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",,No Armor,131072,3,2
Boonie Hat EMR-Summer,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_scarf', 2, 'G_Aviator', 1]",,No Armor,131072,3,2
Boonie Hat Flora,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_scarf', 2, 'G_Aviator', 1]",,No Armor,131072,3,2
Chicom Chest Rig,10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Chicom Chest Rig (Khaki),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Field Cap,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap EMR-Summer,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap EMR-Summer (Alt),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap EMR-Desert,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap (6B27M),20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap (6B27M EMR-Summer),20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap (6B27M Mountain Les),20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap Izlom,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap Olive,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap Mountain Les,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Field Cap VSR,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,No Armor,131072,3,2
Officer Gear,10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Jet Pilot Helmet,50,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[1, 3]",605,[],H_HelmetB,Armor Level II,131072,3,2
Lifchik Chest Rig 1,15,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Lifchik Chest Rig 2,15,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Lifchik Chest Rig (Officer),15,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Lifchik Chest Rig (VOG),15,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
SSh-60,40,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,Armor Level II,131072,3,2
SSh-68,40,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,Armor Level II,131072,3,2
SSh-68,40,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,Armor Level II,131072,3,2
STSh-81,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,Armor Level II,131072,3,2
STSh-81 (Butan),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 8, 'rhs_scarf', 1, 'G_Aviator', 1]",H_HelmetB,Armor Level II,131072,3,2
Suspender Equipment (Rifleman),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Suspender Equipment (Rifleman/Light),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Suspender Equipment (AK Chestrig),20,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Suspender Equipment (SKS),10,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Mapcase and Holster,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Pistol Holster,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Vydra-3M,15,0,0,0,0,0,0,0,0,0,0,0.8,0,3,0.6,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
Altyn,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Altyn (Balaclava),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Altyn,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
ZSh-7A (KM-35),11,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
ZSh-7A (KM-35),11,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
ZSh-7A,11,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
ZSh-7A,11,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
ZSh-7A,11,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
ZSh-7A,11,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_HelmetB,Armor Level II,131072,3,2
Bandana (Blue),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 5.5, 'G_Aviator', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_blu,No Armor,131072,3,2
Bandana (Woodland),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 5.5, 'G_Aviator', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_camo,No Armor,131072,3,2
Bandana (Coyote),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 6.5, 'G_Aviator', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_cbr,No Armor,131072,3,2
Bandana (Black),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'G_Aviator', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_gry,No Armor,131072,3,2
Bandana (Khaki),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'G_Aviator', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_khk,No Armor,131072,3,2
Bandana (Headset),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'G_Aviator', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_khk_hs,No Armor,131072,3,2
Bandana (MTP),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 4, 'G_Aviator', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_sport', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_mcamo,No Armor,131072,3,2
Bandana (Sand),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 4.5, 'G_Aviator', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_sand,No Armor,131072,3,2
Bandana (Sage),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 4, 'G_Aviator', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_sport', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_sgg,No Armor,131072,3,2
Bandana (Surfer),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 4, 'G_Aviator', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_sport', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_surfer,No Armor,131072,3,2
"Bandana (Surfer, Black)",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 5.5, 'G_Aviator', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_surfer_blk,No Armor,131072,3,2
"Bandana (Surfer, Green)",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,"['', 4.5, 'G_Aviator', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Bandanna_surfer_grn,No Armor,131072,3,2
Bandana Mask (Black),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_BandMask_blk,No Armor,131072,3,2
Bandana Mask (Demon),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_BandMask_demon,No Armor,131072,3,2
Bandana Mask (Khaki),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_BandMask_khk,No Armor,131072,3,2
Bandana Mask (Reaper),8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_BandMask_reaper,No Armor,131072,3,2
Beret [NATO],6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Beret_02,No Armor,131072,3,2
Beret (Black),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Beret_blk,No Armor,131072,3,2
Beret (Police),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Beret_blk_POLICE,No Armor,131072,3,2
Beret (SAS),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Beret_brn_SF,No Armor,131072,3,2
Beret [NATO] (Colonel),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Beret_Colonel,No Armor,131072,3,2
Beret (Red) [CSAT],6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[3],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Beret_CSAT_01_F,No Armor,131072,3,2
Beret [LDF],6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[3],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Beret_EAF_01_F,No Armor,131072,3,2
Beret (Gendarmerie),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Beret_gen_F,No Armor,131072,3,2
Beret (Green),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Beret_grn,No Armor,131072,3,2
